"Year","Index_Delta","Index_Liberty_Island","Index_Sacramento","Index_San_Joaquin","Index_Yolo","Index_Watershed","MeanDischarge_SJ","MeanDischarge_Sac","MeanDischarge_Delta","MeanDischarge_Yolo","FlowTiming_SJ","FlowTiming_Sac","FlowTiming_Delta","FlowTiming_Yolo","MeanWT_Delta","MeanWT_Liberty_Island","MeanWT_Sacramento","MeanWT_San_Joaquin","MeanWT_Yolo","MeanDischarge_SJ_scaled","MeanDischarge_Sac_scaled","MeanDischarge_Delta_scaled","MeanDischarge_Yolo_scaled","FlowTiming_SJ_scaled","FlowTiming_Sac_scaled","FlowTiming_Delta_scaled","FlowTiming_Yolo_scaled","MeanWT_Delta_scaled","MeanWT_Liberty_Island_scaled","MeanWT_Sacramento_scaled","MeanWT_San_Joaquin_scaled","MeanWT_Yolo_scaled"
2005,0.0148172393981781,NA,0.124048664078426,0.0407441681935188,0.103281425364759,NA,9046.39344262295,26318.0327868852,34301.4426229508,1555.54098360656,88.7439963250619,78.6026606862916,83.2003624791922,63.1319026460362,18.8263218548106,NA,18.3934523434866,17.7379612675735,21.2666666666667,0.152069448655891,-0.373789322687639,-0.33276602845541,-0.507071539133069,0.705950050427859,1.03915884527229,1.2296053979171,-0.11108828913043,-0.910341287394638,NA,-0.875952219694554,-1.31246646482361,-0.836349550682937
2006,0.180315005077936,NA,0.0438645096085572,1.00591089911411,0.257361111111111,NA,19687.7049180328,72445.9016393443,146890.524590164,49369.8032786885,92.3906812381389,74.7303145026543,73.0758416888115,58.619824425863,19.5148438552252,NA,18.575119127546,19.6238334205416,22.2944444444444,1.55932257906452,1.86099928642907,2.25160897225008,2.7127692951064,1.07054179518221,0.566960386481622,0.298977406304113,-0.325700347917126,-0.394774520689909,NA,-0.754104324908445,-0.259024691074725,0.163997704469687
2007,0,NA,0.0258240461588676,0,NA,NA,2392.7868852459,16015.2459016393,12677.2131147541,305.245901639344,76.698583759756,68.3741866021525,72.3509115168334,94.1141796097581,21.198892888169,NA,20.6501191593352,19.6969643013818,NA,-0.727832307627926,-0.872935529657424,-0.829129593856679,-0.591267152879491,-0.498337703559989,-0.208113343025234,0.232343110817397,1.3625497819819,0.866245046388894,NA,0.637643687055622,-0.218174029641023,NA
2008,0,NA,0.032245920773093,0.00222222222222222,0,NA,2259.67213114754,11976.5573770492,10902.0655737705,548.950819672131,79.1765190864869,59.9779114101372,57.8368797424357,59.5773206031674,20.5478571210589,NA,19.9401389693457,20.6775000095367,21.0655952380952,-0.745435979397272,-1.06860065217572,-0.869876412707354,-0.574855918889426,-0.250596320441981,-1.23196503841471,-1.1017609440874,-0.28015809092057,0.378748052457006,NA,0.161444408591156,0.329549883667299,-1.03205455229909
2009,0.000280583613916947,NA,0.0328961443884913,0.042282848324515,0.00462962962962963,NA,1468.3606557377,18185.2459016393,16047.9672131148,639.032786885246,84.6344173984179,78.630004123778,79.2487478965226,80.1033175006444,20.8523213823636,NA,20.8913096155439,21.9045833587646,22.7,-0.850082437070467,-0.767804046187106,-0.751757148206348,-0.568789745690488,0.295078646183992,1.04249313627491,0.866379995072122,0.696138470854851,0.606731551435286,NA,0.799415413701703,1.01499447115639,0.558729324070451
2010,0,0,0.00635931069958848,0.000568181818181818,0,0.0069274925177703,3594.59016393443,19296.7213114754,20801.6393442623,761.409836065574,91.1940653289226,68.8756790745216,72.3150628190427,52.2615031533381,18.6982611827871,19.6685315945765,18.8900000095368,NA,20.5125,-0.568900635533002,-0.713955632050312,-0.642641137997954,-0.560548802482104,0.950905387721426,-0.146960759728715,0.229047962106895,-0.628126935431257,-1.00623339625601,-0.699415742871643,-0.542906814160359,NA,-1.57038814466655
2011,0.014653862901969,0.00041378374711708,0.0175733057226564,1.29181980861462,0.00161331723831724,1.32607407822468,19905.737704918,55893.4426229508,94745.5245901639,18452.737704918,83.4935545605546,80.2123637520885,83.4974347479928,83.3890738579527,17.7041986743609,18.4486111667421,18.0136904659725,16.1488095748992,20.8834848484848,1.58815617937638,1.05907091247743,1.05467022777189,0.63079572841342,0.181016372503488,1.23544793481489,1.25691175390192,0.85242187333681,-1.7505895578065,-1.96906850497484,-1.13066683653927,-2.20016119813417,-1.20930456910274
2012,0,0,0.134372249278499,0.00158730158730159,0.0108197225228475,0.146779273388648,2050,22590.6557377049,23885.3278688525,237.245901639344,85.9362625694835,80.5062245495935,84.1564453894948,99.2959682817569,20.7007841234332,20.1182541014656,20.0062351621333,20.6777381896973,22.0170454545455,-0.773163930373866,-0.554372123901253,-0.571858008819994,-0.595846313285168,0.425235765220183,1.27128166689887,1.31748684307901,1.60901588492382,0.493260123398135,-0.231359458196318,0.205776574133903,0.329682930295289,-0.105997740194972
2013,0,0,0.0101008535253327,0,0.00531630422363388,0.0154171577489666,1830.49180327869,12925.0819672131,11219.7540983607,411.295081967213,78.0664426717011,63.7446748009513,63.1289766991731,74.7808487684804,21.2448851114032,NA,20.3723214580899,21.2264285905021,22.0337037037037,-0.802192645274302,-1.02264682854807,-0.86258417560393,-0.58412573806167,-0.361580599732495,-0.772641469853785,-0.615320779240395,0.442981074927953,0.900684122863075,NA,0.451318678615534,0.636179522947704,-0.0897840856663331
2014,0.00198412698412698,0,0,0.00222978080120937,0.000587889476778366,0.00480179726211472,1305.32786885246,12247.868852459,10357.3606557377,183.688524590164,88.6160500612598,72.7167115504961,70.7563216354266,95.979512750332,21.9873031110991,21.745555528005,21.8014285110292,21.086547592708,22.0677777777778,-0.871642599108171,-1.05545623840044,-0.882379594617437,-0.599452898879513,0.693158116749373,0.321419268633428,0.0857712374908166,1.45127230984761,1.4566083306823,1.46228194975015,1.40985210962329,0.558042473096274,-0.0566194199099189
2015,0,0.005,0.00312369845897543,0,0,0.00812369845897543,754.704918032787,7170.49180327869,6396.70491803279,425.098360655738,66.1618020420464,64.6262655269133,68.5783306391005,73.593782323203,21.853012011363,20.11696434021,21.9114749091012,22.9250000476837,21.5825,-0.94445936356492,-1.30144341873154,-0.973292669811585,-0.58319621707286,-1.55179412278049,-0.665139257411507,-0.114425831449755,0.386519559567119,1.35605086404149,-0.232701798978014,1.48366264137952,1.58499576474677,-0.528945542815766
2016,0,0,0.00209263392857143,0,0.000741124889068941,0.00283375881764037,1881.16393442623,36895.0819672131,42614.7868852459,5516.16393442623,81.9323071397619,70.5399878365838,70.9916174940334,75.9667883610835,20.9758864639609,21.4880952608018,20.9933332965487,22.0786309276308,21.8688636363636,-0.795491543126636,0.138644258448939,-0.141941139324594,-0.240360836218242,0.0249244877621369,0.0559870127918157,0.10739921543306,0.499388992775492,0.699257352438487,1.19432583398394,0.867844933237323,1.1122168514617,-0.250224710544741
2017,0,0,0.0183390022675737,0.012526455026455,0,0.0308654572940287,26663.9344262295,67049.1803278688,115810.180327869,19920.5901639344,78.4085194456649,71.3731388148534,63.219753511169,47.2330045422242,19.1274204472871,21.1416667302449,18.518333429382,17.7119999885559,23.5590277777778,2.4818893920504,1.59954061483862,1.53818931093526,0.729641785203173,-0.327380121535933,0.157582425294251,-0.606976735706694,-0.86730196451481,-0.684878008532156,0.833774497472903,-0.79219173759137,-1.32696834702915,1.39483037449194
2018,0,0,0.00198688271604938,0,0.00546296296296296,0.00744984567901235,5359.67213114754,30965.5737704918,34936.9836065574,482.672131147541,91.6119059950796,77.7101200361182,81.209637239873,96.9818087628763,20.8200834408071,19.8833332061768,21.5805557542377,20.4842458940688,22.1288194444444,-0.335478549399318,-0.148626706053696,-0.318177791290151,-0.579319165157543,0.992680660643202,0.930321386162675,1.04662146517817,1.49894542194131,0.58259171090224,-0.475857342463047,1.26170790940537,0.22159879172162,0.00279309612245775
2019,0.00481257014590348,NA,0.0268543038269601,0.00705467372134039,0.00709060773016859,NA,13977.2131147541,66844.262295082,103493.032786885,22611.0491803279,90.2971595537692,78.2630782952651,78.7728485707009,69.1826501194249,18.7451417373022,NA,19.9346875290076,17.8794443130493,22.2583333333333,0.804142403678549,1.5896128098724,1.25546093595669,0.910818894040893,0.861233686097082,0.997749768172538,0.822636173219315,0.176708887491324,-0.971129135392728,NA,0.157788008043362,-1.23343451658318,0.128850368477837
