"Name","PC1","PC2","PC3","Spacer","Name","PC1","PC2","PC3","Spacer","Name","PC1","PC2","PC3","Spacer","Name","PC1","PC2","PC3","Spacer","Name","PC1","PC2","PC3","Spacer"
"MeanFlow_Sac_stnd",0.427146020968712,-0.628539007987078,1.00538861796128,"","MeanFlow_Delta_stnd",0.535603673238163,-0.246648665295919,1.2371249017103,"","MeanFlow_SJ_stnd",0.54274877991524,-0.268924158791495,1.12265249957741,"","MeanFlow_Yolo_stnd",0.477914873719947,-0.281057063166228,1.52300926420924,"","MeanFlow_Yolo_stnd",-0.529659682684189,0.125601806406826,1.34514074581357,""
"FlowTiming_Sac_stnd",0.349238128297263,0.897584028366222,0.572267182947136,"","FlowTiming_Delta_stnd",0.0902964191614176,0.948848143036357,0.434281694999981,"","FlowTiming_SJ_stnd",0.10294470164739,0.94160833153627,0.42788890603414,"","FlowTiming_Yolo_stnd",-0.481645894046029,0.242875926634572,1.53937586176795,"","FlowTiming_Yolo_stnd",0.532423786701512,-0.0716530710296837,1.35242622219853,""
"MeanWT_Sac_stnd",-0.489291416431614,0.0919546680360033,1.28615636083972,"","MeanWT_Delta_stnd",-0.552015280316582,-0.0841069860620777,1.27138278341461,"","MeanWT_SJ_stnd",-0.563164462723087,-0.0870521376261341,1.16017116389962,"","MeanWT_LI_stnd",0.250848701995102,1.00180523829164,0.0540775492452143,"","MeanWT_Yolo_stnd",0.105060594343939,0.996339426652557,-0.0723113162610368,""
"",,,,"","",,,,"","",,,,"","",,,,"","",,,,""
"SS loadings",1.8388197829976,0.827010812574768,0.334169404427635,"","SS loadings",1.66737361139487,1.03282061432885,0.299805774276285,"","SS loadings",1.60686952980127,1.03463489147908,0.358495578719648,"","SS loadings",1.91091152719904,0.875966994447137,0.21312147835382,"","SS loadings",1.73897257662672,0.986580308263339,0.274447115109943,""
"Proportion Var",0.612939927665866,0.275670270858256,0.111389801475878,"","Proportion Var",0.555791203798289,0.344273538109616,0.0999352580920951,"","Proportion Var",0.535623176600424,0.344878297159693,0.119498526239883,"","Proportion Var",0.636970509066348,0.291988998149046,0.0710404927846066,"","Proportion Var",0.57965752554224,0.328860102754446,0.0914823717033143,""
"Cumulative Var",0.612939927665866,0.888610198524122,1,"","Cumulative Var",0.555791203798289,0.900064741907906,1,"","Cumulative Var",0.535623176600424,0.880501473760117,1,"","Cumulative Var",0.636970509066348,0.928959507215393,1,"","Cumulative Var",0.57965752554224,0.908517628296686,1,""
"Proportion Explained",0.612939927665866,0.275670270858256,0.111389801475878,"","Proportion Explained",0.555791203798289,0.344273538109616,0.099935258092095,"","Proportion Explained",0.535623176600424,0.344878297159693,0.119498526239883,"","Proportion Explained",0.636970509066348,0.291988998149046,0.0710404927846066,"","Proportion Explained",0.57965752554224,0.328860102754446,0.0914823717033142,""
"Cumulative Proportion",0.612939927665866,0.888610198524122,1,"","Cumulative Proportion",0.555791203798289,0.900064741907905,1,"","Cumulative Proportion",0.535623176600424,0.880501473760117,1,"","Cumulative Proportion",0.636970509066348,0.928959507215393,1,"","Cumulative Proportion",0.57965752554224,0.908517628296686,1,""
